#t x y z vx vy vz
7.19 399.21 -163.88 107.19 -41.58 -34.36 -43.79
7.19 399.17 -163.92 107.14 -41.62 -34.34 -43.80
7.19 399.13 -163.95 107.10 -41.65 -34.33 -43.81
7.20 399.09 -163.98 107.05 -41.68 -34.32 -43.82
7.20 399.05 -164.02 107.01 -41.72 -34.30 -43.83
7.20 399.01 -164.05 106.97 -41.75 -34.29 -43.84
7.20 398.96 -164.09 106.92 -41.78 -34.28 -43.84
7.20 398.92 -164.12 106.88 -41.81 -34.26 -43.85
7.20 398.88 -164.16 106.84 -41.85 -34.25 -43.86
7.20 398.84 -164.19 106.79 -41.88 -34.23 -43.87
7.20 398.80 -164.22 106.75 -41.91 -34.22 -43.88
7.20 398.75 -164.26 106.70 -41.95 -34.21 -43.89
7.20 398.71 -164.29 106.66 -41.98 -34.19 -43.90
7.21 398.67 -164.33 106.62 -42.01 -34.18 -43.91
7.21 398.63 -164.36 106.57 -42.05 -34.17 -43.92
7.21 398.59 -164.40 106.53 -42.08 -34.15 -43.92
7.21 398.54 -164.43 106.48 -42.11 -34.14 -43.93
7.21 398.50 -164.46 106.44 -42.15 -34.13 -43.94
7.21 398.46 -164.50 106.40 -42.18 -34.11 -43.95
7.21 398.42 -164.53 106.35 -42.21 -34.10 -43.96
7.21 398.38 -164.57 106.31 -42.24 -34.08 -43.97
7.21 398.33 -164.60 106.26 -42.28 -34.07 -43.98
7.21 398.29 -164.63 106.22 -42.31 -34.06 -43.99
7.22 398.25 -164.67 106.18 -42.34 -34.04 -44.00
7.22 398.21 -164.70 106.13 -42.38 -34.03 -44.00
7.22 398.16 -164.74 106.09 -42.41 -34.02 -44.01
7.22 398.12 -164.77 106.04 -42.44 -34.00 -44.02
7.22 398.08 -164.80 106.00 -42.48 -33.99 -44.03
7.22 398.04 -164.84 105.96 -42.51 -33.97 -44.04
7.22 397.99 -164.87 105.91 -42.54 -33.96 -44.05
7.22 397.95 -164.91 105.87 -42.58 -33.95 -44.06
7.22 397.91 -164.94 105.82 -42.61 -33.93 -44.07
7.22 397.87 -164.97 105.78 -42.64 -33.92 -44.07
7.23 397.82 -165.01 105.74 -42.68 -33.91 -44.08
7.23 397.78 -165.04 105.69 -42.71 -33.89 -44.09
7.23 397.74 -165.08 105.65 -42.74 -33.88 -44.10
7.23 397.70 -165.11 105.60 -42.77 -33.86 -44.11
7.23 397.65 -165.14 105.56 -42.81 -33.85 -44.12
7.23 397.61 -165.18 105.52 -42.84 -33.84 -44.13
7.23 397.57 -165.21 105.47 -42.87 -33.82 -44.14
7.23 397.52 -165.25 105.43 -42.91 -33.81 -44.15
7.23 397.48 -165.28 105.38 -42.94 -33.80 -44.15
7.23 397.44 -165.31 105.34 -42.97 -33.78 -44.16
7.24 397.40 -165.35 105.29 -43.01 -33.77 -44.17
7.24 397.35 -165.38 105.25 -43.04 -33.75 -44.18
7.24 397.31 -165.41 105.21 -43.07 -33.74 -44.19
7.24 397.27 -165.45 105.16 -43.11 -33.73 -44.20
7.24 397.22 -165.48 105.12 -43.14 -33.71 -44.21
7.24 397.18 -165.52 105.07 -43.17 -33.70 -44.22
7.24 397.14 -165.55 105.03 -43.21 -33.68 -44.22
7.24 397.09 -165.58 104.99 -43.24 -33.67 -44.23
7.24 397.05 -165.62 104.94 -43.27 -33.66 -44.24
7.24 397.01 -165.65 104.90 -43.31 -33.64 -44.25
7.25 396.96 -165.68 104.85 -43.34 -33.63 -44.26
7.25 396.92 -165.72 104.81 -43.37 -33.62 -44.27
7.25 396.88 -165.75 104.76 -43.41 -33.60 -44.28
7.25 396.83 -165.78 104.72 -43.44 -33.59 -44.29
7.25 396.79 -165.82 104.68 -43.47 -33.57 -44.30
7.25 396.75 -165.85 104.63 -43.51 -33.56 -44.30
7.25 396.70 -165.89 104.59 -43.54 -33.55 -44.31
7.25 396.66 -165.92 104.54 -43.57 -33.53 -44.32
7.25 396.62 -165.95 104.50 -43.61 -33.52 -44.33
7.25 396.57 -165.99 104.45 -43.64 -33.50 -44.34
7.26 396.53 -166.02 104.41 -43.67 -33.49 -44.35
7.26 396.49 -166.05 104.36 -43.71 -33.48 -44.36
7.26 396.44 -166.09 104.32 -43.74 -33.46 -44.37
7.26 396.40 -166.12 104.28 -43.77 -33.45 -44.37
7.26 396.35 -166.15 104.23 -43.81 -33.43 -44.38
7.26 396.31 -166.19 104.19 -43.84 -33.42 -44.39
7.26 396.27 -166.22 104.14 -43.87 -33.41 -44.40
7.26 396.22 -166.25 104.10 -43.91 -33.39 -44.41
7.26 396.18 -166.29 104.05 -43.94 -33.38 -44.42
7.26 396.13 -166.32 104.01 -43.97 -33.36 -44.43
7.27 396.09 -166.35 103.97 -44.01 -33.35 -44.44
7.27 396.05 -166.39 103.92 -44.04 -33.34 -44.44
7.27 396.00 -166.42 103.88 -44.07 -33.32 -44.45
7.27 395.96 -166.45 103.83 -44.11 -33.31 -44.46
7.27 395.91 -166.49 103.79 -44.14 -33.29 -44.47
7.27 395.87 -166.52 103.74 -44.17 -33.28 -44.48
7.27 395.83 -166.55 103.70 -44.21 -33.27 -44.49
7.27 395.78 -166.59 103.65 -44.24 -33.25 -44.50
7.27 395.74 -166.62 103.61 -44.27 -33.24 -44.51
7.27 395.69 -166.65 103.57 -44.31 -33.22 -44.52
7.28 395.65 -166.69 103.52 -44.34 -33.21 -44.52
7.28 395.60 -166.72 103.48 -44.37 -33.20 -44.53
7.28 395.56 -166.75 103.43 -44.41 -33.18 -44.54
7.28 395.52 -166.79 103.39 -44.44 -33.17 -44.55
7.28 395.47 -166.82 103.34 -44.47 -33.15 -44.56
7.28 395.43 -166.85 103.30 -44.51 -33.14 -44.57
7.28 395.38 -166.89 103.25 -44.54 -33.13 -44.58
7.28 395.34 -166.92 103.21 -44.57 -33.11 -44.59
7.28 395.29 -166.95 103.16 -44.61 -33.10 -44.59
7.28 395.25 -166.98 103.12 -44.64 -33.08 -44.60
7.29 395.20 -167.02 103.07 -44.67 -33.07 -44.61
7.29 395.16 -167.05 103.03 -44.71 -33.06 -44.62
7.29 395.11 -167.08 102.99 -44.74 -33.04 -44.63
7.29 395.07 -167.12 102.94 -44.77 -33.03 -44.64
7.29 395.02 -167.15 102.90 -44.81 -33.01 -44.65
7.29 394.98 -167.18 102.85 -44.84 -33.00 -44.66
7.29 394.93 -167.22 102.81 -44.87 -32.98 -44.66
7.29 394.89 -167.25 102.76 -44.91 -32.97 -44.67
7.29 394.85 -167.28 102.72 -44.94 -32.96 -44.68
7.29 394.80 -167.31 102.67 -44.97 -32.94 -44.69
7.30 394.76 -167.35 102.63 -45.01 -32.93 -44.70
7.30 394.71 -167.38 102.58 -45.04 -32.91 -44.71
7.30 394.67 -167.41 102.54 -45.07 -32.90 -44.72
7.30 394.62 -167.45 102.49 -45.11 -32.89 -44.72
7.30 394.57 -167.48 102.45 -45.14 -32.87 -44.73
7.30 394.53 -167.51 102.40 -45.17 -32.86 -44.74
7.30 394.48 -167.54 102.36 -45.21 -32.84 -44.75
7.30 394.44 -167.58 102.32 -45.24 -32.83 -44.76
7.30 394.39 -167.61 102.27 -45.28 -32.81 -44.77
7.30 394.35 -167.64 102.23 -45.31 -32.80 -44.78
7.31 394.30 -167.68 102.18 -45.34 -32.79 -44.79
7.31 394.26 -167.71 102.14 -45.38 -32.77 -44.79
7.31 394.21 -167.74 102.09 -45.41 -32.76 -44.80
7.31 394.17 -167.77 102.05 -45.44 -32.74 -44.81
7.31 394.12 -167.81 102.00 -45.48 -32.73 -44.82
7.31 394.08 -167.84 101.96 -45.51 -32.71 -44.83
7.31 394.03 -167.87 101.91 -45.54 -32.70 -44.84
7.31 393.99 -167.91 101.87 -45.58 -32.69 -44.85
7.31 393.94 -167.94 101.82 -45.61 -32.67 -44.86
7.31 393.89 -167.97 101.78 -45.64 -32.66 -44.86
7.32 393.85 -168.00 101.73 -45.68 -32.64 -44.87
7.32 393.80 -168.04 101.69 -45.71 -32.63 -44.88
7.32 393.76 -168.07 101.64 -45.74 -32.61 -44.89
7.32 393.71 -168.10 101.60 -45.78 -32.60 -44.90
7.32 393.67 -168.13 101.55 -45.81 -32.59 -44.91
7.32 393.62 -168.17 101.51 -45.84 -32.57 -44.92
7.32 393.57 -168.20 101.46 -45.88 -32.56 -44.93
7.32 393.53 -168.23 101.42 -45.91 -32.54 -44.93
7.32 393.48 -168.26 101.37 -45.95 -32.53 -44.94
7.32 393.44 -168.30 101.33 -45.98 -32.51 -44.95
7.33 393.39 -168.33 101.28 -46.01 -32.50 -44.96
7.33 393.34 -168.36 101.24 -46.05 -32.49 -44.97
7.33 393.30 -168.39 101.19 -46.08 -32.47 -44.98
7.33 393.25 -168.43 101.15 -46.11 -32.46 -44.99
7.33 393.21 -168.46 101.10 -46.15 -32.44 -44.99
7.33 393.16 -168.49 101.06 -46.18 -32.43 -45.00
7.33 393.11 -168.52 101.01 -46.21 -32.41 -45.01
7.33 393.07 -168.56 100.97 -46.25 -32.40 -45.02
7.33 393.02 -168.59 100.92 -46.28 -32.38 -45.03
7.33 392.97 -168.62 100.88 -46.32 -32.37 -45.04
7.34 392.93 -168.65 100.83 -46.35 -32.36 -45.05
7.34 392.88 -168.69 100.79 -46.38 -32.34 -45.06
7.34 392.84 -168.72 100.74 -46.42 -32.33 -45.06
7.34 392.79 -168.75 100.70 -46.45 -32.31 -45.07
7.34 392.74 -168.78 100.65 -46.48 -32.30 -45.08
7.34 392.70 -168.81 100.61 -46.52 -32.28 -45.09
7.34 392.65 -168.85 100.56 -46.55 -32.27 -45.10
7.34 392.60 -168.88 100.52 -46.58 -32.25 -45.11
7.34 392.56 -168.91 100.47 -46.62 -32.24 -45.12
7.34 392.51 -168.94 100.43 -46.65 -32.23 -45.12
7.35 392.46 -168.98 100.38 -46.69 -32.21 -45.13
7.35 392.42 -169.01 100.34 -46.72 -32.20 -45.14
7.35 392.37 -169.04 100.29 -46.75 -32.18 -45.15
7.35 392.32 -169.07 100.25 -46.79 -32.17 -45.16
7.35 392.28 -169.10 100.20 -46.82 -32.15 -45.17
7.35 392.23 -169.14 100.16 -46.85 -32.14 -45.18
7.35 392.18 -169.17 100.11 -46.89 -32.12 -45.18
7.35 392.14 -169.20 100.07 -46.92 -32.11 -45.19
7.35 392.09 -169.23 100.02 -46.95 -32.09 -45.20
7.35 392.04 -169.27 99.98 -46.99 -32.08 -45.21
7.36 391.99 -169.30 99.93 -47.02 -32.07 -45.22
7.36 391.95 -169.33 99.89 -47.06 -32.05 -45.23
7.36 391.90 -169.36 99.84 -47.09 -32.04 -45.24
7.36 391.85 -169.39 99.80 -47.12 -32.02 -45.25
7.36 391.81 -169.43 99.75 -47.16 -32.01 -45.25
7.36 391.76 -169.46 99.70 -47.19 -31.99 -45.26
7.36 391.71 -169.49 99.66 -47.22 -31.98 -45.27
7.36 391.66 -169.52 99.61 -47.26 -31.96 -45.28
7.36 391.62 -169.55 99.57 -47.29 -31.95 -45.29
7.36 391.57 -169.59 99.52 -47.33 -31.93 -45.30
7.37 391.52 -169.62 99.48 -47.36 -31.92 -45.31
7.37 391.48 -169.65 99.43 -47.39 -31.91 -45.31
7.37 391.43 -169.68 99.39 -47.43 -31.89 -45.32
7.37 391.38 -169.71 99.34 -47.46 -31.88 -45.33
7.37 391.33 -169.74 99.30 -47.49 -31.86 -45.34
7.37 391.29 -169.78 99.25 -47.53 -31.85 -45.35
7.37 391.24 -169.81 99.21 -47.56 -31.83 -45.36
7.37 391.19 -169.84 99.16 -47.60 -31.82 -45.37
7.37 391.14 -169.87 99.12 -47.63 -31.80 -45.37
7.37 391.09 -169.90 99.07 -47.66 -31.79 -45.38
7.38 391.05 -169.94 99.02 -47.70 -31.77 -45.39
7.38 391.00 -169.97 98.98 -47.73 -31.76 -45.40
7.38 390.95 -170.00 98.93 -47.77 -31.74 -45.41
7.38 390.90 -170.03 98.89 -47.80 -31.73 -45.42
7.38 390.86 -170.06 98.84 -47.83 -31.71 -45.43
7.38 390.81 -170.09 98.80 -47.87 -31.70 -45.43
7.38 390.76 -170.13 98.75 -47.90 -31.68 -45.44
7.38 390.71 -170.16 98.71 -47.93 -31.67 -45.45
7.38 390.66 -170.19 98.66 -47.97 -31.66 -45.46
7.38 390.62 -170.22 98.62 -48.00 -31.64 -45.47
7.39 390.57 -170.25 98.57 -48.04 -31.63 -45.48
7.39 390.52 -170.28 98.52 -48.07 -31.61 -45.49
7.39 390.47 -170.32 98.48 -48.10 -31.60 -45.49
7.39 390.42 -170.35 98.43 -48.14 -31.58 -45.50
7.39 390.38 -170.38 98.39 -48.17 -31.57 -45.51
7.39 390.33 -170.41 98.34 -48.21 -31.55 -45.52
7.39 390.28 -170.44 98.30 -48.24 -31.54 -45.53
7.39 390.23 -170.47 98.25 -48.27 -31.52 -45.54
7.39 390.18 -170.51 98.21 -48.31 -31.51 -45.55
7.39 390.13 -170.54 98.16 -48.34 -31.49 -45.55
7.40 390.09 -170.57 98.12 -48.37 -31.48 -45.56
7.40 390.04 -170.60 98.07 -48.41 -31.46 -45.57
7.40 389.99 -170.63 98.02 -48.44 -31.45 -45.58
7.40 389.94 -170.66 97.98 -48.48 -31.43 -45.59
7.40 389.89 -170.69 97.93 -48.51 -31.42 -45.60
7.40 389.84 -170.73 97.89 -48.54 -31.40 -45.61
7.40 389.80 -170.76 97.84 -48.58 -31.39 -45.61
7.40 389.75 -170.79 97.80 -48.61 -31.37 -45.62
7.40 389.70 -170.82 97.75 -48.65 -31.36 -45.63
7.40 389.65 -170.85 97.70 -48.68 -31.34 -45.64
7.41 389.60 -170.88 97.66 -48.71 -31.33 -45.65
7.41 389.55 -170.91 97.61 -48.75 -31.31 -45.66
7.41 389.50 -170.95 97.57 -48.78 -31.30 -45.67
7.41 389.45 -170.98 97.52 -48.82 -31.28 -45.67
7.41 389.41 -171.01 97.48 -48.85 -31.27 -45.68
7.41 389.36 -171.04 97.43 -48.88 -31.25 -45.69
7.41 389.31 -171.07 97.38 -48.92 -31.24 -45.70
7.41 389.26 -171.10 97.34 -48.95 -31.22 -45.71
7.41 389.21 -171.13 97.29 -48.99 -31.21 -45.72
7.41 389.16 -171.16 97.25 -49.02 -31.20 -45.73
7.42 389.11 -171.19 97.20 -49.05 -31.18 -45.73
7.42 389.06 -171.23 97.16 -49.09 -31.17 -45.74
7.42 389.01 -171.26 97.11 -49.12 -31.15 -45.75
7.42 388.96 -171.29 97.06 -49.16 -31.14 -45.76
7.42 388.92 -171.32 97.02 -49.19 -31.12 -45.77
7.42 388.87 -171.35 96.97 -49.22 -31.11 -45.78
7.42 388.82 -171.38 96.93 -49.26 -31.09 -45.79
7.42 388.77 -171.41 96.88 -49.29 -31.08 -45.79
7.42 388.72 -171.44 96.84 -49.33 -31.06 -45.80
7.42 388.67 -171.48 96.79 -49.36 -31.05 -45.81
7.43 388.62 -171.51 96.74 -49.39 -31.03 -45.82
7.43 388.57 -171.54 96.70 -49.43 -31.02 -45.83
7.43 388.52 -171.57 96.65 -49.46 -31.00 -45.84
7.43 388.47 -171.60 96.61 -49.50 -30.99 -45.84
7.43 388.42 -171.63 96.56 -49.53 -30.97 -45.85
7.43 388.37 -171.66 96.52 -49.56 -30.96 -45.86
7.43 388.32 -171.69 96.47 -49.60 -30.94 -45.87
7.43 388.27 -171.72 96.42 -49.63 -30.92 -45.88
7.43 388.22 -171.75 96.38 -49.67 -30.91 -45.89
7.43 388.17 -171.78 96.33 -49.70 -30.89 -45.90
7.44 388.12 -171.82 96.29 -49.73 -30.88 -45.90
7.44 388.07 -171.85 96.24 -49.77 -30.86 -45.91
7.44 388.02 -171.88 96.19 -49.80 -30.85 -45.92
7.44 387.97 -171.91 96.15 -49.84 -30.83 -45.93
7.44 387.93 -171.94 96.10 -49.87 -30.82 -45.94
7.44 387.88 -171.97 96.06 -49.91 -30.80 -45.95
7.44 387.83 -172.00 96.01 -49.94 -30.79 -45.96
7.44 387.78 -172.03 95.96 -49.97 -30.77 -45.96
7.44 387.73 -172.06 95.92 -50.01 -30.76 -45.97
7.44 387.68 -172.09 95.87 -50.04 -30.74 -45.98
7.45 387.63 -172.12 95.83 -50.08 -30.73 -45.99
7.45 387.58 -172.15 95.78 -50.11 -30.71 -46.00
7.45 387.53 -172.19 95.73 -50.14 -30.70 -46.01
7.45 387.47 -172.22 95.69 -50.18 -30.68 -46.01
7.45 387.42 -172.25 95.64 -50.21 -30.67 -46.02
7.45 387.37 -172.28 95.60 -50.25 -30.65 -46.03
7.45 387.32 -172.31 95.55 -50.28 -30.64 -46.04
7.45 387.27 -172.34 95.50 -50.31 -30.62 -46.05
7.45 387.22 -172.37 95.46 -50.35 -30.61 -46.06
7.45 387.17 -172.40 95.41 -50.38 -30.59 -46.07
7.46 387.12 -172.43 95.37 -50.42 -30.58 -46.07
7.46 387.07 -172.46 95.32 -50.45 -30.56 -46.08
7.46 387.02 -172.49 95.27 -50.49 -30.55 -46.09
7.46 386.97 -172.52 95.23 -50.52 -30.53 -46.10
7.46 386.92 -172.55 95.18 -50.55 -30.52 -46.11
7.46 386.87 -172.58 95.14 -50.59 -30.50 -46.12
7.46 386.82 -172.61 95.09 -50.62 -30.48 -46.12
7.46 386.77 -172.64 95.04 -50.66 -30.47 -46.13
7.46 386.72 -172.67 95.00 -50.69 -30.45 -46.14
7.46 386.67 -172.70 94.95 -50.73 -30.44 -46.15
7.47 386.62 -172.74 94.90 -50.76 -30.42 -46.16
7.47 386.57 -172.77 94.86 -50.79 -30.41 -46.17
7.47 386.52 -172.80 94.81 -50.83 -30.39 -46.17
7.47 386.46 -172.83 94.77 -50.86 -30.38 -46.18
7.47 386.41 -172.86 94.72 -50.90 -30.36 -46.19
7.47 386.36 -172.89 94.67 -50.93 -30.35 -46.20
7.47 386.31 -172.92 94.63 -50.96 -30.33 -46.21
7.47 386.26 -172.95 94.58 -51.00 -30.32 -46.22
7.47 386.21 -172.98 94.54 -51.03 -30.30 -46.23
7.47 386.16 -173.01 94.49 -51.07 -30.29 -46.23
7.48 386.11 -173.04 94.44 -51.10 -30.27 -46.24
7.48 386.06 -173.07 94.40 -51.14 -30.26 -46.25
7.48 386.01 -173.10 94.35 -51.17 -30.24 -46.26
7.48 385.95 -173.13 94.30 -51.20 -30.22 -46.27
7.48 385.90 -173.16 94.26 -51.24 -30.21 -46.28
7.48 385.85 -173.19 94.21 -51.27 -30.19 -46.28
7.48 385.80 -173.22 94.17 -51.31 -30.18 -46.29
7.48 385.75 -173.25 94.12 -51.34 -30.16 -46.30
7.48 385.70 -173.28 94.07 -51.38 -30.15 -46.31
7.48 385.65 -173.31 94.03 -51.41 -30.13 -46.32
7.49 385.59 -173.34 93.98 -51.45 -30.12 -46.33
7.49 385.54 -173.37 93.93 -51.48 -30.10 -46.33
7.49 385.49 -173.40 93.89 -51.51 -30.09 -46.34
7.49 385.44 -173.43 93.84 -51.55 -30.07 -46.35
7.49 385.39 -173.46 93.79 -51.58 -30.05 -46.36
7.49 385.34 -173.49 93.75 -51.62 -30.04 -46.37
7.49 385.29 -173.52 93.70 -51.65 -30.02 -46.38
7.49 385.23 -173.55 93.66 -51.69 -30.01 -46.39
7.49 385.18 -173.58 93.61 -51.72 -29.99 -46.39
7.49 385.13 -173.61 93.56 -51.75 -29.98 -46.40
7.50 385.08 -173.64 93.52 -51.79 -29.96 -46.41
7.50 385.03 -173.67 93.47 -51.82 -29.95 -46.42
7.50 384.98 -173.70 93.42 -51.86 -29.93 -46.43
7.50 384.92 -173.73 93.38 -51.89 -29.92 -46.44
7.50 384.87 -173.76 93.33 -51.93 -29.90 -46.44
7.50 384.82 -173.79 93.28 -51.96 -29.88 -46.45
7.50 384.77 -173.82 93.24 -52.00 -29.87 -46.46
7.50 384.72 -173.85 93.19 -52.03 -29.85 -46.47
7.50 384.66 -173.88 93.14 -52.06 -29.84 -46.48
7.50 384.61 -173.91 93.10 -52.10 -29.82 -46.49
7.51 384.56 -173.94 93.05 -52.13 -29.81 -46.49
7.51 384.51 -173.97 93.01 -52.17 -29.79 -46.50
7.51 384.45 -174.00 92.96 -52.20 -29.78 -46.51
7.51 384.40 -174.03 92.91 -52.24 -29.76 -46.52
7.51 384.35 -174.06 92.87 -52.27 -29.74 -46.53
7.51 384.30 -174.09 92.82 -52.31 -29.73 -46.54
7.51 384.25 -174.12 92.77 -52.34 -29.71 -46.54
7.51 384.19 -174.15 92.73 -52.37 -29.70 -46.55
7.51 384.14 -174.18 92.68 -52.41 -29.68 -46.56
7.51 384.09 -174.21 92.63 -52.44 -29.67 -46.57
7.52 384.04 -174.24 92.59 -52.48 -29.65 -46.58
7.52 383.98 -174.27 92.54 -52.51 -29.63 -46.59
7.52 383.93 -174.30 92.49 -52.55 -29.62 -46.59
7.52 383.88 -174.33 92.45 -52.58 -29.60 -46.60
7.52 383.83 -174.36 92.40 -52.62 -29.59 -46.61
7.52 383.77 -174.39 92.35 -52.65 -29.57 -46.62
7.52 383.72 -174.41 92.31 -52.68 -29.56 -46.63
7.52 383.67 -174.44 92.26 -52.72 -29.54 -46.64
7.52 383.62 -174.47 92.21 -52.75 -29.52 -46.64
7.52 383.56 -174.50 92.17 -52.79 -29.51 -46.65
7.53 383.51 -174.53 92.12 -52.82 -29.49 -46.66
7.53 383.46 -174.56 92.07 -52.86 -29.48 -46.67
7.53 383.40 -174.59 92.03 -52.89 -29.46 -46.68
7.53 383.35 -174.62 91.98 -52.93 -29.45 -46.69
7.53 383.30 -174.65 91.93 -52.96 -29.43 -46.69
7.53 383.24 -174.68 91.89 -53.00 -29.41 -46.70
7.53 383.19 -174.71 91.84 -53.03 -29.40 -46.71
7.53 383.14 -174.74 91.79 -53.06 -29.38 -46.72
7.53 383.09 -174.77 91.75 -53.10 -29.37 -46.73
7.53 383.03 -174.80 91.70 -53.13 -29.35 -46.74
7.54 382.98 -174.83 91.65 -53.17 -29.34 -46.74
7.54 382.93 -174.86 91.61 -53.20 -29.32 -46.75
7.54 382.87 -174.89 91.56 -53.24 -29.30 -46.76
7.54 382.82 -174.91 91.51 -53.27 -29.29 -46.77
7.54 382.77 -174.94 91.47 -53.31 -29.27 -46.78
7.54 382.71 -174.97 91.42 -53.34 -29.26 -46.79
7.54 382.66 -175.00 91.37 -53.38 -29.24 -46.79
7.54 382.61 -175.03 91.33 -53.41 -29.23 -46.80
7.54 382.55 -175.06 91.28 -53.45 -29.21 -46.81
7.54 382.50 -175.09 91.23 -53.48 -29.19 -46.82
7.55 382.45 -175.12 91.19 -53.51 -29.18 -46.83
7.55 382.39 -175.15 91.14 -53.55 -29.16 -46.84
7.55 382.34 -175.18 91.09 -53.58 -29.15 -46.84
7.55 382.29 -175.21 91.04 -53.62 -29.13 -46.85
7.55 382.23 -175.24 91.00 -53.65 -29.11 -46.86
7.55 382.18 -175.27 90.95 -53.69 -29.10 -46.87
7.55 382.12 -175.29 90.90 -53.72 -29.08 -46.88
7.55 382.07 -175.32 90.86 -53.76 -29.07 -46.89
7.55 382.02 -175.35 90.81 -53.79 -29.05 -46.89
7.55 381.96 -175.38 90.76 -53.83 -29.03 -46.90
7.56 381.91 -175.41 90.72 -53.86 -29.02 -46.91
7.56 381.86 -175.44 90.67 -53.90 -29.00 -46.92
7.56 381.80 -175.47 90.62 -53.93 -28.99 -46.93
7.56 381.75 -175.50 90.58 -53.97 -28.97 -46.94
7.56 381.69 -175.53 90.53 -54.00 -28.95 -46.94
7.56 381.64 -175.56 90.48 -54.03 -28.94 -46.95
7.56 381.59 -175.58 90.43 -54.07 -28.92 -46.96
7.56 381.53 -175.61 90.39 -54.10 -28.91 -46.97
7.56 381.48 -175.64 90.34 -54.14 -28.89 -46.98
7.56 381.42 -175.67 90.29 -54.17 -28.87 -46.98
7.57 381.37 -175.70 90.25 -54.21 -28.86 -46.99
7.57 381.31 -175.73 90.20 -54.24 -28.84 -47.00
7.57 381.26 -175.76 90.15 -54.28 -28.83 -47.01
7.57 381.21 -175.79 90.11 -54.31 -28.81 -47.02
7.57 381.15 -175.82 90.06 -54.35 -28.79 -47.03
7.57 381.10 -175.84 90.01 -54.38 -28.78 -47.03
7.57 381.04 -175.87 89.96 -54.42 -28.76 -47.04
7.57 380.99 -175.90 89.92 -54.45 -28.75 -47.05
7.57 380.93 -175.93 89.87 -54.49 -28.73 -47.06
7.57 380.88 -175.96 89.82 -54.52 -28.71 -47.07
7.58 380.83 -175.99 89.78 -54.56 -28.70 -47.08
7.58 380.77 -176.02 89.73 -54.59 -28.68 -47.08
7.58 380.72 -176.05 89.68 -54.63 -28.67 -47.09
7.58 380.66 -176.07 89.64 -54.66 -28.65 -47.10
7.58 380.61 -176.10 89.59 -54.70 -28.63 -47.11
7.58 380.55 -176.13 89.54 -54.73 -28.62 -47.12
7.58 380.50 -176.16 89.49 -54.77 -28.60 -47.12
7.58 380.44 -176.19 89.45 -54.80 -28.59 -47.13
7.58 380.39 -176.22 89.40 -54.84 -28.57 -47.14
7.58 380.33 -176.25 89.35 -54.87 -28.55 -47.15
7.59 380.28 -176.27 89.31 -54.90 -28.54 -47.16
7.59 380.22 -176.30 89.26 -54.94 -28.52 -47.17
7.59 380.17 -176.33 89.21 -54.97 -28.50 -47.17
7.59 380.11 -176.36 89.16 -55.01 -28.49 -47.18
7.59 380.06 -176.39 89.12 -55.04 -28.47 -47.19
7.59 380.00 -176.42 89.07 -55.08 -28.46 -47.20
7.59 379.95 -176.44 89.02 -55.11 -28.44 -47.21
7.59 379.89 -176.47 88.98 -55.15 -28.42 -47.22
7.59 379.84 -176.50 88.93 -55.18 -28.41 -47.22
7.59 379.78 -176.53 88.88 -55.22 -28.39 -47.23
7.60 379.73 -176.56 88.83 -55.25 -28.38 -47.24
7.60 379.67 -176.59 88.79 -55.29 -28.36 -47.25
7.60 379.62 -176.62 88.74 -55.32 -28.34 -47.26
7.60 379.56 -176.64 88.69 -55.36 -28.33 -47.26
7.60 379.51 -176.67 88.64 -55.39 -28.31 -47.27
7.60 379.45 -176.70 88.60 -55.43 -28.29 -47.28
7.60 379.39 -176.73 88.55 -55.46 -28.28 -47.29
7.60 379.34 -176.76 88.50 -55.50 -28.26 -47.30
7.60 379.28 -176.78 88.46 -55.53 -28.24 -47.31
7.60 379.23 -176.81 88.41 -55.57 -28.23 -47.31
7.61 379.17 -176.84 88.36 -55.60 -28.21 -47.32
7.61 379.12 -176.87 88.31 -55.64 -28.20 -47.33
7.61 379.06 -176.90 88.27 -55.67 -28.18 -47.34
7.61 379.01 -176.93 88.22 -55.71 -28.16 -47.35
7.61 378.95 -176.95 88.17 -55.74 -28.15 -47.35
7.61 378.89 -176.98 88.12 -55.78 -28.13 -47.36
7.61 378.84 -177.01 88.08 -55.81 -28.11 -47.37
7.61 378.78 -177.04 88.03 -55.85 -28.10 -47.38
7.61 378.73 -177.07 87.98 -55.88 -28.08 -47.39
7.61 378.67 -177.09 87.93 -55.92 -28.07 -47.40
7.62 378.61 -177.12 87.89 -55.95 -28.05 -47.40
7.62 378.56 -177.15 87.84 -55.99 -28.03 -47.41
7.62 378.50 -177.18 87.79 -56.02 -28.02 -47.42
7.62 378.45 -177.21 87.74 -56.06 -28.00 -47.43
7.62 378.39 -177.23 87.70 -56.09 -27.98 -47.44
7.62 378.33 -177.26 87.65 -56.13 -27.97 -47.44
7.62 378.28 -177.29 87.60 -56.16 -27.95 -47.45
7.62 378.22 -177.32 87.56 -56.20 -27.93 -47.46
7.62 378.17 -177.35 87.51 -56.23 -27.92 -47.47
7.62 378.11 -177.37 87.46 -56.27 -27.90 -47.48
7.63 378.05 -177.40 87.41 -56.30 -27.88 -47.49
7.63 378.00 -177.43 87.37 -56.34 -27.87 -47.49
7.63 377.94 -177.46 87.32 -56.37 -27.85 -47.50
7.63 377.88 -177.49 87.27 -56.41 -27.84 -47.51
